temperature,rainfall,humidity,yield_apples
53.44,78.54,70.23,66.86
88.26,107.49,67.38,81.67
88.49,25.46,22.16,42.72
27.94,71.76,27.25,36.36
27.26,123.26,32.54,49.10
41.02,80.75,30.90,43.91
89.98,108.38,40.76,69.05
30.31,114.41,56.33,60.14
77.60,45.49,49.74,57.25
28.09,132.60,91.25,80.57
69.85,74.38,68.97,70.32
48.49,39.43,90.09,67.48
83.11,131.16,62.16,82.25
38.70,68.49,27.19,38.90
71.14,115.04,57.06,72.88
38.85,86.72,85.76,71.88
77.09,63.46,35.53,53.58
89.89,123.38,27.30,65.29
30.14,91.83,46.35,50.58
89.33,64.68,51.11,65.29
67.49,25.34,44.50,47.56
30.17,135.36,30.82,51.53
54.20,14.97,40.07,39.29
32.87,130.85,74.58,73.32
76.03,60.39,50.87,60.32
80.71,99.51,70.60,79.41
28.46,139.11,62.90,67.81
60.49,31.24,63.92,56.36
85.17,89.37,39.88,63.37
94.89,117.02,61.72,82.73
61.08,116.06,21.89,52.48
96.02,83.59,54.54,72.79
62.86,97.46,65.81,71.25
51.54,116.05,34.56,55.95
87.86,127.74,40.52,72.17
59.44,116.65,37.56,59.94
57.75,59.56,25.64,42.06
59.22,149.54,47.83,71.59
87.74,70.83,98.32,89.65
86.56,13.43,48.31,52.81
52.28,60.77,56.84,56.26
46.66,27.89,72.25,55.70
59.35,27.00,71.88,59.14
65.82,49.41,95.99,77.62
39.07,17.47,88.61,59.52
83.52,106.39,83.52,88.09
58.92,20.36,96.13,69.81
46.72,38.46,38.46,40.94
28.55,23.01,69.36,47.85
39.11,18.84,90.98,60.99
95.94,47.49,69.93,73.25
44.41,90.07,98.19,80.43
33.51,145.06,28.03,53.08
56.85,132.58,55.15,71.15
44.57,132.63,98.19,88.99
22.81,34.65,50.37,38.96
45.85,47.09,79.16,62.75
63.53,20.70,22.43,34.41
64.14,118.99,75.59,80.84
48.52,19.77,94.77,65.89
55.78,87.94,50.62,59.63
97.24,44.70,21.70,48.96
50.19,44.08,22.23,34.99
40.66,148.70,91.36,87.62
39.48,115.95,77.80,73.93
56.62,127.17,28.53,56.69
80.76,90.08,24.37,54.43
36.48,131.94,84.39,79.53
76.74,100.37,84.79,85.49
21.69,142.46,29.64,49.82
53.51,49.39,44.12,47.99
82.07,93.34,82.40,84.49
47.10,106.62,62.03,66.47
65.10,65.01,96.53,80.80
36.40,133.16,58.49,66.80
79.36,147.17,74.16,90.32
24.18,79.13,60.78,53.47
88.20,64.69,95.44,87.12
35.86,76.07,51.89,51.92
89.95,129.38,38.38,72.05
48.20,100.37,46.13,57.60
77.81,16.27,88.22,70.71
45.54,85.90,59.84,60.76
92.47,12.42,48.34,54.39
30.13,118.99,63.54,64.61
34.28,55.96,30.66,36.81
59.44,76.08,20.43,43.26
26.56,121.81,42.45,53.55
35.68,16.50,68.40,48.20
95.50,32.20,76.93,73.56
98.12,65.71,86.13,85.64
50.10,42.19,94.13,70.53
93.86,57.31,52.97,66.10
63.59,149.74,79.24,88.65
41.58,125.56,25.97,50.57
76.19,133.75,24.60,61.91
72.71,141.19,29.98,65.04
99.13,57.73,55.89,69.23
41.20,51.59,36.90,41.13
73.76,42.77,42.95,52.16
24.16,126.22,71.83,68.41
29.09,105.14,48.68,54.09
20.31,43.06,64.59,47.00
99.96,62.78,52.99,69.04
84.18,80.94,33.52,58.20
82.94,83.94,25.92,54.63
60.78,134.42,38.90,64.57
44.01,63.28,24.62,38.17
32.10,137.19,69.49,71.81
42.77,71.79,83.66,69.02
50.08,114.49,47.18,61.51
80.50,140.24,50.97,77.68
63.17,137.06,85.30,89.01
26.20,17.97,37.81,30.36
21.44,38.80,29.53,28.96
28.19,76.77,60.09,53.86
52.84,70.42,71.70,65.79
94.66,99.72,67.97,82.33
70.99,142.26,77.11,88.30
84.15,25.74,24.54,42.66
57.31,73.26,54.26,58.98
48.93,36.94,39.09,41.61
28.67,135.18,80.73,76.00
90.07,145.04,89.82,100.94
82.65,77.02,42.51,61.45
33.45,24.56,27.62,28.76
60.98,119.94,40.27,62.42
58.99,107.60,28.32,53.38
70.01,59.65,45.79,55.83
95.69,134.24,63.06,87.09
66.38,146.62,97.89,98.18
63.22,88.10,51.95,62.56
24.03,89.20,37.60,43.85
25.03,51.65,33.34,34.51
34.99,91.83,33.84,45.78
22.60,71.55,35.41,38.80
79.47,52.31,80.98,74.79
77.87,19.41,24.88,39.68
30.88,45.38,99.79,68.23
86.89,37.70,61.81,64.51
32.38,85.89,63.54,58.66
44.09,94.23,48.61,56.38
39.92,95.20,75.22,68.63
49.78,64.35,57.72,56.66
40.37,68.97,46.32,49.06
59.12,126.79,41.21,63.70
52.59,76.67,94.05,78.14
98.93,148.29,43.28,80.98
24.47,71.55,54.91,49.11
31.37,100.94,48.03,53.61
24.23,17.05,26.89,24.12
70.07,101.47,34.87,58.75
24.36,129.20,35.16,50.73
86.92,141.94,75.49,92.21
60.96,149.62,52.53,74.48
62.16,49.51,82.56,69.83
64.93,90.55,76.72,75.95
33.67,73.10,35.36,42.40
35.82,88.93,65.03,61.05
45.51,32.04,79.43,59.78
67.48,129.86,70.64,81.54
36.81,137.34,68.00,72.51
29.31,72.95,79.17,62.97
97.61,49.26,24.54,51.41
21.76,29.72,78.51,51.73
84.22,105.73,41.81,67.32
83.04,53.71,65.75,68.53
43.78,137.34,39.38,60.29
30.85,103.94,87.11,73.60
31.65,100.40,58.44,58.80
75.79,88.32,71.44,76.12
71.42,16.41,83.53,66.47
82.62,140.47,91.63,98.69
95.00,97.91,78.56,87.36
75.35,149.17,31.90,68.39
32.47,85.23,88.36,70.97
39.48,109.42,69.49,68.47
87.38,17.87,68.76,64.17
36.74,98.44,93.71,77.56
25.80,117.05,39.91,51.10
76.26,118.99,39.17,66.26
52.20,117.82,61.06,69.75
93.60,41.68,80.07,76.45
72.02,146.56,55.78,78.81
27.23,149.33,70.71,73.39
95.83,20.58,56.20,60.96
40.68,141.10,68.83,74.84
46.98,50.52,85.78,67.09
52.18,106.50,34.44,54.17
24.10,57.34,75.63,56.51
59.72,145.49,82.99,88.51
29.87,24.21,55.77,41.69
52.08,79.68,45.86,54.49
48.06,69.93,21.08,38.94
81.83,55.64,83.77,77.56
84.25,100.37,46.24,68.47
32.27,28.35,48.58,39.64
49.32,110.33,46.88,60.30
49.87,147.28,59.90,74.37
32.11,122.64,76.20,72.26
83.88,130.40,81.75,92.12
76.58,60.35,51.41,60.75
35.23,55.48,73.05,58.19
49.34,82.39,77.65,70.11
28.46,16.40,43.75,33.69
70.26,142.35,27.73,63.41
29.71,30.13,91.57,60.72
98.87,136.42,74.17,94.03
82.45,21.70,71.85,65.00
51.22,125.17,24.71,52.75
66.29,31.27,85.43,68.86
92.91,15.34,65.28,63.58
64.33,110.73,87.83,85.36
33.96,49.24,97.96,69.02
50.30,110.03,96.57,85.38
87.45,87.71,88.49,88.02
71.54,25.23,20.88,36.95
72.06,140.50,90.86,95.15
89.35,73.32,26.00,54.47
91.52,112.82,88.10,94.07
93.58,80.14,42.41,65.31
27.59,94.61,68.81,61.60
63.53,52.39,23.05,41.06
79.24,38.05,81.69,72.23
80.55,85.96,28.94,55.83
68.54,71.63,52.86,61.32
33.34,64.62,85.40,65.63
83.79,104.16,75.63,83.78
77.61,106.67,20.48,54.86
26.89,16.43,52.24,37.47
57.10,57.42,23.35,40.29
33.92,67.65,73.88,60.65
47.00,23.56,97.52,67.57
21.45,43.03,72.42,51.25
52.03,17.23,37.95,38.03
63.99,149.47,48.42,73.30
69.57,113.12,98.13,92.56
73.08,22.24,37.92,45.33
86.90,12.83,64.92,61.10
37.24,110.70,52.04,59.33
29.64,71.49,81.47,63.92
88.12,120.15,89.39,95.16
32.53,139.29,47.27,61.25
97.98,93.90,72.83,84.59
87.40,36.20,63.92,65.42
60.07,119.51,42.28,63.06
98.51,143.81,41.76,79.19
27.79,91.23,63.09,58.13
44.25,105.48,32.32,50.53
71.06,57.25,84.86,75.20
48.00,63.41,25.52,39.84
94.27,112.85,27.57,64.64
25.25,139.89,47.38,59.24
63.95,98.06,29.45,53.52
67.27,120.58,58.06,73.33
72.22,34.03,51.97,54.46
40.45,39.67,77.74,58.94
49.17,84.48,96.24,79.77
87.49,34.72,80.28,73.33
35.60,98.90,34.36,47.64
86.15,50.83,94.84,83.43
65.01,120.81,51.37,69.35
80.98,123.14,57.94,77.89
77.09,74.93,53.73,64.98
36.60,35.31,42.44,39.26
65.51,100.55,91.60,85.56
89.42,148.99,46.58,79.91
54.57,97.16,66.29,68.95
97.33,15.01,39.20,51.80
56.18,12.42,83.79,61.23
31.42,54.85,81.94,61.37
51.15,37.41,43.70,44.68
96.14,123.83,74.52,90.87
45.58,128.27,76.31,77.48
89.45,46.21,65.00,68.58
90.50,55.59,68.05,72.29
48.01,43.07,65.96,56.00
26.66,137.17,26.55,48.71
77.96,80.37,73.62,76.27
44.92,101.86,57.58,62.64
82.63,68.17,55.08,65.96
55.41,98.34,88.80,80.69
58.82,64.02,21.86,41.38
82.23,57.55,40.11,56.23
50.59,98.83,29.71,49.80
55.45,92.75,22.83,46.60
50.10,51.09,42.05,46.27
49.39,30.91,99.08,70.54
62.08,61.60,41.62,51.75
84.70,68.13,73.10,75.59
48.94,98.02,29.46,49.02
61.94,138.03,68.15,80.26
73.66,15.07,98.76,74.49
41.56,44.11,43.35,42.97
42.20,37.12,87.85,64.01
94.67,80.32,99.81,94.37
77.88,70.16,67.08,70.94
66.17,112.07,44.75,64.64
71.82,43.94,73.88,67.27
22.34,93.23,87.59,69.14
69.45,133.74,33.71,64.44
60.76,137.49,56.20,73.83
63.66,144.23,45.54,70.71
48.75,118.26,42.67,59.61
26.52,136.84,88.87,79.76
35.47,42.83,53.73,46.07
96.06,37.66,47.13,59.92
52.70,10.91,68.28,52.13
57.33,108.96,37.55,57.77
24.22,141.25,38.39,54.71
23.01,36.17,61.62,44.95
77.37,99.17,52.74,69.42
63.05,114.50,43.60,63.61
60.70,139.87,24.32,58.34
39.45,100.56,61.66,62.78
79.58,145.84,85.33,95.71
33.46,58.25,88.11,65.74
35.19,58.99,38.84,41.78
56.86,86.02,67.97,68.25
42.90,63.69,88.47,69.84
39.80,10.20,52.70,40.33
71.62,112.45,94.57,91.26
72.08,115.24,92.24,90.79
85.96,114.58,36.65,67.03
53.42,58.30,40.72,48.05
25.85,83.12,34.44,41.60
41.89,60.40,35.68,42.49
98.40,12.25,92.63,78.28
67.70,88.74,94.49,85.30
76.78,27.33,24.15,40.58
20.59,21.21,67.49,44.16
61.46,115.77,65.14,74.16
23.00,11.33,51.24,34.79
65.54,144.26,70.54,83.78
93.66,82.14,95.79,92.42
97.47,147.62,33.62,75.58
63.24,18.12,29.63,37.41
56.66,91.69,22.67,46.67
95.60,58.91,49.11,65.02
73.89,128.09,47.01,71.29
25.19,60.57,54.47,46.91
57.26,46.47,60.26,56.60
39.22,130.06,80.63,78.09
57.58,62.45,51.37,55.45
56.44,12.36,46.45,42.63
66.57,64.64,86.15,75.97
48.54,101.63,87.98,78.88
33.14,45.61,38.62,38.37
60.30,70.48,45.17,54.77
86.42,17.94,86.01,72.52
73.12,92.33,26.35,53.58
47.07,115.88,46.07,60.33
94.84,67.86,55.87,69.96
92.98,68.83,34.97,59.15
36.75,22.36,34.39,32.69
23.15,38.27,53.99,41.59
79.30,31.65,80.36,70.30
86.21,77.44,87.22,84.96
97.43,84.10,98.34,95.22
91.19,142.85,25.92,68.89
68.04,20.25,37.33,43.13
62.40,93.98,80.53,77.78
22.23,83.71,63.25,55.04
39.73,82.27,46.21,51.48
56.77,132.24,36.45,61.70
70.28,38.78,42.44,50.06
64.58,15.71,54.34,49.69
79.41,104.12,34.17,61.73
42.38,58.32,97.14,72.95
65.20,12.46,28.61,36.36
27.05,45.19,98.85,66.58
53.09,53.31,87.35,70.26
80.01,96.36,53.85,70.20
75.47,34.16,79.19,69.07
99.25,67.83,73.72,80.20
42.23,77.55,37.06,46.71
59.86,74.29,47.13,56.38
46.36,146.35,61.05,73.70
55.25,16.37,71.03,55.36
88.56,143.14,63.43,86.91
74.74,91.47,57.84,69.64
90.60,121.40,55.45,79.19
36.28,70.25,59.86,54.86
89.87,73.54,54.75,69.04
24.78,133.11,63.31,65.71
91.09,135.43,91.04,99.93
46.33,43.42,70.63,57.90
45.17,37.89,77.81,60.03
60.97,79.47,67.80,68.09
95.26,136.04,71.44,91.51
23.82,55.13,66.27,51.31
48.18,101.28,22.15,45.78
88.53,109.14,99.97,98.37
51.68,119.01,22.69,50.65
35.93,88.95,51.61,54.37
53.98,66.34,28.41,43.67
50.84,145.38,27.75,58.20
93.23,95.59,83.48,88.83
80.95,112.00,54.07,73.72
60.41,58.30,84.09,71.83
99.07,103.79,41.82,71.39
57.22,46.09,40.52,46.64
24.66,44.31,40.10,36.31
40.98,110.06,69.29,68.95
54.89,83.00,85.20,75.67
32.55,105.66,56.18,58.99
95.81,47.72,50.34,63.46
81.35,93.82,97.89,92.11
41.46,72.15,29.34,41.54
67.26,93.57,58.93,68.36
77.72,50.72,52.68,59.80
95.30,110.16,27.85,64.55
90.53,122.83,41.46,72.45
61.22,46.39,22.28,38.78
81.97,52.09,90.16,80.09
64.97,102.56,68.63,74.32
64.22,107.38,85.20,83.34
29.18,108.57,61.72,61.33
30.09,105.58,67.96,64.12
62.36,64.99,76.07,69.74
41.51,65.28,92.64,71.83
21.68,45.67,27.34,29.31
77.83,31.96,46.48,52.98
22.60,106.96,76.72,66.53
67.62,23.05,96.67,73.23
63.14,141.29,98.46,96.43
97.51,125.74,71.05,89.93
58.74,130.05,35.49,61.38
25.09,136.93,29.54,49.68
64.14,67.20,95.68,80.52
87.29,128.54,54.71,79.25
99.75,32.13,35.59,54.15
54.43,13.03,94.71,66.29
45.62,119.88,28.36,51.84
92.53,20.47,78.37,71.04
35.30,148.39,70.02,75.28
69.23,104.47,27.02,55.17
52.46,115.48,47.10,62.38
23.29,44.41,31.99,31.86
47.78,104.34,68.36,69.38
41.22,16.05,58.17,44.66
74.89,127.30,20.34,58.10
95.90,33.75,98.06,84.55
41.44,107.63,47.97,57.94
84.92,41.43,40.66,54.09
24.43,19.58,37.80,30.14
63.05,77.41,32.71,50.75
25.64,33.70,99.93,64.40
94.72,112.12,43.61,72.65
81.31,43.26,52.44,59.27
72.64,57.95,89.71,78.24
85.91,89.44,71.35,79.34
71.80,49.90,49.50,56.27
97.52,62.92,91.87,87.78
77.12,124.19,79.98,87.96
93.97,35.09,38.23,54.32
61.37,21.51,71.50,58.46
29.37,55.97,93.79,66.90
62.25,69.41,59.72,62.42
30.15,85.97,78.69,65.58
67.40,62.14,97.69,81.49
58.60,120.59,75.23,79.31
69.81,15.50,28.20,38.14
20.80,70.45,39.56,40.11
35.59,63.52,67.61,57.19
59.31,100.66,42.04,58.95
96.04,145.28,96.60,106.17
50.69,81.45,52.43,57.71
53.95,148.16,56.58,74.11
77.18,52.31,76.13,71.68
68.30,14.32,61.94,54.32
43.91,33.19,50.57,45.10
52.87,65.32,26.13,41.99
37.42,54.29,67.72,55.94
97.28,23.59,89.41,78.61
30.45,70.57,74.86,60.68
49.75,57.34,50.52,51.65
22.07,27.17,30.22,27.16
37.74,51.46,85.31,64.27
82.44,134.10,95.34,99.22
36.09,52.29,51.06,46.81
26.41,109.95,78.29,69.06
57.96,95.69,52.86,62.96
20.80,69.81,60.18,50.29
26.78,43.46,86.92,60.19
84.61,61.66,26.67,51.05
81.72,92.90,62.43,74.31
93.21,59.11,37.17,58.37
88.36,40.09,47.18,58.12
74.65,26.30,71.55,63.43
24.19,133.17,22.18,44.98
82.63,71.64,67.51,72.87
87.64,97.53,42.68,67.14
83.93,78.66,73.56,77.69
60.68,132.16,31.33,60.30
38.63,86.57,78.86,68.33
87.63,77.31,71.65,77.58
78.17,139.44,97.70,100.19
98.46,110.76,92.90,98.14
32.46,25.62,42.66,36.19
38.05,34.88,22.19,29.49
36.94,120.20,72.43,71.34
83.40,127.02,68.23,84.54
34.95,86.33,22.19,38.85
25.33,87.62,29.81,40.03
99.88,98.47,66.78,83.05
21.99,71.48,92.95,67.37
86.82,105.23,92.52,93.35
49.23,25.19,32.12,35.87
87.33,144.58,50.77,80.50
64.37,115.02,23.46,54.05
92.13,98.36,57.54,76.08
94.10,54.29,80.25,79.21
20.73,32.53,83.20,54.33
26.03,67.31,59.92,51.23
40.03,102.62,27.67,46.37
73.55,98.72,50.51,67.06
91.06,63.57,94.57,87.32
56.80,95.86,38.37,55.40
68.56,123.92,45.58,68.14
35.08,13.68,79.75,53.13
84.40,73.09,78.69,79.28
97.39,116.20,92.98,98.95
41.49,86.46,51.05,55.26
59.59,101.21,61.17,68.70
26.89,82.33,57.39,53.23
64.73,148.86,94.22,96.30
60.22,17.65,81.55,62.37
31.55,78.75,86.52,68.47
55.37,22.80,30.65,36.50
46.73,32.37,83.35,62.17
61.75,63.63,54.64,58.57
66.85,31.78,21.87,37.35
20.68,144.92,24.81,47.59
80.88,142.55,74.23,89.89
77.04,57.06,49.76,59.40
49.30,99.56,89.45,79.43
24.23,84.73,78.74,63.58
80.39,124.18,21.73,59.82
96.41,97.84,74.95,85.97
39.21,10.04,35.39,31.47
45.88,116.84,53.81,64.04
34.71,114.56,69.98,68.31
66.15,81.36,89.82,81.03
32.39,136.41,56.49,65.24
48.50,137.18,84.68,84.33
75.76,83.35,82.64,80.72
64.81,95.12,53.16,65.05
50.92,149.51,60.08,75.22
53.62,51.83,76.04,64.47
64.97,55.45,22.49,41.83
20.47,35.59,91.26,58.89
26.28,135.42,81.59,75.76
90.50,114.23,39.95,69.97
26.23,24.79,98.49,62.07
76.54,147.45,34.35,69.63
93.60,112.33,93.13,97.11
41.65,129.07,45.96,61.29
49.64,16.74,81.05,58.77
65.51,80.69,56.51,64.05
90.54,107.80,78.92,88.18
95.35,86.01,32.46,62.04
79.17,103.33,41.56,65.20
26.93,124.50,27.99,46.97
73.53,62.41,89.21,79.15
52.82,128.81,43.70,63.46
57.66,32.81,75.56,61.64
23.93,47.92,85.62,59.57
35.28,16.07,92.11,59.85
83.24,61.02,28.50,51.43
56.32,63.19,91.44,75.25
44.13,122.74,35.78,55.68
50.72,101.44,78.95,74.98
88.35,71.14,78.31,79.89
79.92,101.30,20.68,54.58
41.79,17.39,37.65,34.84
29.40,35.24,59.35,45.54
40.16,97.77,53.60,58.40
93.66,99.79,93.49,94.80
66.53,118.38,48.78,68.03
62.68,66.42,94.96,79.57
67.71,111.16,56.75,70.92
49.28,105.76,97.15,84.51
84.57,144.88,78.99,93.84
61.86,40.12,86.35,69.76
29.34,87.24,28.39,40.45
30.33,94.25,66.89,61.39
62.95,149.81,31.42,64.56
94.93,38.17,43.81,58.02
44.67,83.25,69.89,65.00
89.56,58.47,78.10,77.61
81.13,83.63,23.13,52.63
39.82,42.50,62.48,51.69
22.91,16.67,65.23,42.82
28.15,90.16,26.31,39.63
78.28,57.02,60.06,64.92
35.97,35.47,77.11,56.44
49.70,55.35,24.26,38.11
60.14,16.90,80.82,61.83
78.04,143.06,66.11,85.08
29.06,91.36,86.66,70.32
52.51,124.07,37.45,59.29
58.81,69.24,86.66,74.82
63.27,136.46,27.56,60.05
85.47,77.66,52.31,67.33
33.73,90.35,35.96,46.17
84.63,78.85,90.08,86.20
75.43,112.66,76.39,83.36
64.47,89.33,22.03,48.22
75.96,48.02,20.76,42.77
52.96,30.38,43.30,43.61
31.07,94.86,31.46,44.02
73.26,78.49,70.42,72.89
61.97,23.44,73.10,59.83
71.15,65.39,95.36,82.10
47.04,82.07,96.16,78.61
92.55,125.77,72.71,89.27
66.99,20.65,20.45,34.45
26.83,58.79,48.72,44.17
55.98,125.17,61.05,72.35
80.51,100.78,59.93,74.27
83.53,50.59,68.27,69.31
59.57,128.35,96.84,91.96
91.58,79.06,90.82,88.70
41.41,79.77,28.71,42.73
52.85,146.72,41.28,65.84
91.89,142.60,86.65,99.41
91.70,60.19,85.94,82.52
74.86,29.68,42.03,49.41
88.72,55.59,78.45,76.96
27.10,14.27,73.76,47.86
89.20,12.91,57.88,58.28
45.65,65.37,36.12,44.83
34.27,141.74,91.09,84.17
39.15,131.99,74.23,75.26
53.44,81.60,33.52,49.11
40.10,89.13,76.38,68.05
45.65,10.83,79.31,55.52
30.80,40.17,90.95,62.75
43.69,13.47,37.83,34.72
65.78,115.64,99.10,92.41
55.35,30.39,32.27,38.82
47.74,131.67,68.06,74.69
79.72,100.07,72.57,80.22
91.48,42.12,53.52,62.63
80.54,32.08,58.00,59.58
46.56,97.87,91.27,79.18
79.56,136.12,71.62,86.90
32.16,110.57,59.76,61.64
30.43,58.80,30.27,36.02
47.65,92.23,20.59,43.04
84.62,53.51,30.00,51.09
39.71,149.88,96.49,90.13
25.06,114.84,81.13,71.05
30.54,96.01,97.37,77.05
88.70,69.26,22.86,51.89
70.70,96.54,74.42,77.73
40.26,57.83,23.54,35.41
64.42,14.04,82.56,63.41
62.21,65.31,50.48,56.97
72.43,140.27,27.66,63.61
38.66,97.68,65.44,63.85
89.15,21.75,42.41,52.30
44.75,133.90,72.77,76.59
75.53,47.64,72.65,68.51
21.29,44.13,76.40,53.41
49.81,51.59,99.40,74.96
48.14,90.81,50.94,58.07
63.48,86.26,57.23,64.91
25.82,78.80,84.37,65.69
83.21,110.46,66.27,80.19
37.42,54.32,22.98,33.58
74.16,119.49,87.45,89.87
84.26,34.55,24.12,44.25
64.95,119.57,33.67,60.23
79.27,102.93,28.17,58.45
72.95,105.65,26.23,56.13
48.44,77.42,22.05,41.04
84.71,103.38,24.40,58.29
43.58,21.17,55.40,45.01
65.70,129.22,40.23,65.67
79.63,17.78,30.12,42.50
50.32,30.82,72.70,57.61
44.22,90.75,38.09,50.46
56.75,113.52,21.52,50.49
85.44,20.68,53.47,56.50
94.39,138.91,44.83,78.51
63.61,146.31,45.49,71.09
72.92,94.83,55.62,68.65
92.26,77.37,73.51,79.91
27.88,113.80,69.32,65.78
38.57,55.97,94.98,70.25
76.71,79.06,61.42,69.53
85.90,138.26,57.81,82.33
88.56,143.79,37.07,73.86
53.21,139.79,80.43,84.14
27.15,46.74,31.26,33.12
55.02,42.55,59.29,54.66
38.46,51.67,53.71,48.73
43.30,71.78,72.66,63.68
81.78,53.98,93.41,82.03
26.04,62.39,95.73,68.16
86.21,96.89,33.42,61.95
54.21,116.75,40.95,60.09
67.69,112.98,84.93,85.37
27.17,124.02,61.46,63.69
46.99,14.51,56.24,45.12
27.18,16.68,76.85,49.91
96.92,120.51,68.15,87.25
84.58,84.63,97.66,91.13
56.77,90.94,66.72,68.58
37.89,17.36,57.28,43.48
94.68,45.74,63.43,69.27
47.57,99.37,84.68,76.49
32.88,130.29,69.01,70.43
65.05,138.38,71.76,83.07
95.50,80.06,97.72,93.52
20.31,86.37,69.47,58.10
39.05,126.63,50.42,62.25
95.08,85.27,75.31,83.23
33.69,82.36,72.76,62.96
29.06,136.71,21.11,46.62
65.61,120.59,57.39,72.50
88.95,137.27,79.43,93.85
58.17,40.55,59.92,55.52
99.57,83.41,82.37,87.74
74.33,127.95,56.07,75.92
25.93,25.56,98.67,62.23
99.43,121.25,43.43,75.79
52.63,35.62,27.37,36.60
42.99,123.14,54.40,64.72
64.63,95.68,63.34,70.19
44.34,37.05,47.93,44.68
26.92,76.27,39.38,43.02
20.11,105.47,73.76,64.01
55.97,98.74,50.17,61.62
86.95,69.81,70.51,75.30
65.79,135.91,82.33,88.08
99.94,82.70,80.88,86.96
42.95,80.82,50.02,54.06
42.44,18.72,65.43,49.19
32.78,139.10,55.97,65.64
33.13,34.80,89.66,61.73
42.81,83.97,90.30,74.79
83.43,122.50,47.50,73.28
92.46,40.16,27.34,49.44
98.01,83.83,33.41,62.87
38.58,43.70,49.36,44.99
90.50,116.36,65.14,82.99
46.26,89.01,72.54,67.95
29.03,129.84,46.51,57.93
89.60,135.24,73.40,90.63
70.89,100.82,95.02,88.94
33.18,111.55,72.16,68.34
54.39,86.89,32.69,50.04
42.98,63.82,66.37,58.84
78.94,100.74,63.35,75.50
56.27,137.16,89.66,89.14
99.14,68.34,48.02,67.42
24.38,54.02,53.84,45.04
48.40,64.38,67.89,61.34
58.55,70.96,61.95,62.73
60.25,20.30,77.52,60.89
45.27,79.78,23.23,41.15
78.34,79.20,65.08,71.88
89.98,92.38,29.73,60.34
95.10,60.79,45.22,63.30
84.41,95.84,72.93,80.96
88.05,132.95,32.59,69.30
64.04,143.77,44.71,70.32
86.07,91.71,76.24,82.28
44.28,15.96,72.06,52.51
51.88,145.69,27.28,58.34
45.35,108.82,66.18,68.46
57.39,57.03,31.78,44.51
42.85,30.60,40.18,39.06
96.93,30.08,56.74,63.47
45.03,33.48,28.75,34.58
27.84,16.38,99.49,61.37
62.15,136.30,33.23,62.52
24.57,85.71,82.51,65.77
28.84,107.99,86.39,73.44
37.55,125.94,99.56,86.23
57.15,120.82,54.29,68.45
54.66,133.56,89.93,88.08
83.98,145.42,96.60,102.58
79.16,71.47,33.83,54.96
54.11,143.05,58.35,74.02
46.70,111.26,24.80,48.66
45.32,19.89,69.66,52.40
81.92,105.45,66.51,78.92
24.17,106.14,36.33,46.64
21.03,136.82,83.83,75.59
83.64,62.21,22.98,49.02
58.17,91.89,84.50,78.08
30.47,11.71,22.13,22.55
38.85,56.49,72.55,59.23
94.60,18.71,26.30,45.27
88.76,83.06,40.10,63.29
76.78,124.44,77.75,86.80
58.58,38.90,42.43,46.57
61.63,83.84,60.89,65.70
98.02,38.56,93.22,83.73
97.26,26.90,23.97,46.54
37.22,81.54,84.89,69.92
84.89,21.08,25.22,42.29
35.78,92.23,30.14,44.25
37.08,14.39,29.55,28.78
74.09,24.94,99.53,76.98
52.40,87.00,34.41,50.33
94.52,92.80,91.74,92.79
27.12,14.06,99.27,60.58
60.92,90.27,50.70,61.68
93.48,127.39,70.48,88.76
92.33,111.12,82.33,91.09
32.52,28.37,51.41,41.13
49.33,92.95,32.95,49.86
69.53,104.12,54.70,69.03
32.75,15.21,81.75,53.74
97.44,129.75,82.46,96.41
93.18,136.88,38.44,74.55
33.36,129.06,34.00,52.82
29.69,125.45,93.64,80.82
26.83,114.30,23.52,42.67
92.76,98.68,78.78,86.95
35.49,105.01,23.71,43.50
53.30,122.90,87.03,84.09
55.91,102.75,92.43,83.54
67.92,55.88,43.79,53.45
25.74,62.63,25.91,33.20
38.14,135.59,58.45,67.78
94.52,12.40,43.88,52.78
92.67,107.83,53.37,76.05
82.50,143.67,73.20,90.08
21.55,108.87,36.79,46.63
46.16,149.15,48.56,67.96
70.24,106.26,82.60,83.62
42.02,14.81,71.50,51.32
92.77,125.78,46.10,76.04
70.71,49.85,73.14,67.75
25.75,72.45,81.23,62.83
92.72,53.69,67.40,72.25
96.62,47.60,39.16,58.09
26.22,70.40,20.02,31.96
62.59,63.03,84.23,73.50
44.27,98.67,85.81,75.92
51.43,123.84,75.81,78.10
34.37,51.59,26.13,33.69
66.25,39.92,66.82,61.27
96.64,103.37,85.68,92.51
60.25,103.84,51.17,64.43
26.63,136.16,35.84,53.14
69.60,12.23,67.01,56.83
47.22,129.43,86.10,83.10
88.47,82.94,23.91,55.08
54.77,96.98,67.76,69.71
35.43,22.79,71.45,50.91
35.29,70.57,68.19,58.80
81.50,41.82,72.00,68.81
41.25,45.59,70.51,56.75
81.38,80.57,30.43,55.74
36.47,123.74,38.79,55.08
45.73,114.13,69.52,71.31
57.24,92.74,21.42,46.43
95.46,85.52,70.78,81.13
94.54,69.82,73.23,78.94
36.55,146.18,39.13,59.77
48.66,88.43,67.85,66.21
31.95,45.56,62.73,50.06
60.80,42.21,40.86,47.11
56.85,95.59,57.04,64.69
92.06,83.20,92.77,90.64
94.40,11.08,54.13,57.60
