temperature,rainfall,humidity
84.22,105.73,41.81
83.04,53.71,65.75
43.78,137.34,39.38
30.85,103.94,87.11
31.65,100.40,58.44
75.79,88.32,71.44
71.42,16.41,83.53
82.62,140.47,91.63
95.00,97.91,78.56
75.35,149.17,31.90
32.47,85.23,88.36
39.48,109.42,69.49
87.38,17.87,68.76
36.74,98.44,93.71
25.80,117.05,39.91
76.26,118.99,39.17
52.20,117.82,61.06
93.60,41.68,80.07
72.02,146.56,55.78
27.23,149.33,70.71
95.83,20.58,56.20
40.68,141.10,68.83
46.98,50.52,85.78
52.18,106.50,34.44
24.10,57.34,75.63
59.72,145.49,82.99
29.87,24.21,55.77
52.08,79.68,45.86
48.06,69.93,21.08
81.83,55.64,83.77
84.25,100.37,46.24
32.27,28.35,48.58
49.32,110.33,46.88
49.87,147.28,59.90
32.11,122.64,76.20
83.88,130.40,81.75
76.58,60.35,51.41
35.23,55.48,73.05
49.34,82.39,77.65
28.46,16.40,43.75
70.26,142.35,27.73
29.71,30.13,91.57
98.87,136.42,74.17
82.45,21.70,71.85
51.22,125.17,24.71
66.29,31.27,85.43
92.91,15.34,65.28
64.33,110.73,87.83
33.96,49.24,97.96
50.30,110.03,96.57
87.45,87.71,88.49
71.54,25.23,20.88
72.06,140.50,90.86
89.35,73.32,26.00
91.52,112.82,88.10
93.58,80.14,42.41
27.59,94.61,68.81
63.53,52.39,23.05
79.24,38.05,81.69
80.55,85.96,28.94
68.54,71.63,52.86
33.34,64.62,85.40
83.79,104.16,75.63
77.61,106.67,20.48
26.89,16.43,52.24
57.10,57.42,23.35
33.92,67.65,73.88
47.00,23.56,97.52
21.45,43.03,72.42
52.03,17.23,37.95
63.99,149.47,48.42
69.57,113.12,98.13
73.08,22.24,37.92
86.90,12.83,64.92
37.24,110.70,52.04
29.64,71.49,81.47
88.12,120.15,89.39
32.53,139.29,47.27
97.98,93.90,72.83
87.40,36.20,63.92
60.07,119.51,42.28
98.51,143.81,41.76
27.79,91.23,63.09
44.25,105.48,32.32
71.06,57.25,84.86
48.00,63.41,25.52
94.27,112.85,27.57
25.25,139.89,47.38
63.95,98.06,29.45
67.27,120.58,58.06
72.22,34.03,51.97
40.45,39.67,77.74
49.17,84.48,96.24
87.49,34.72,80.28
35.60,98.90,34.36
86.15,50.83,94.84
65.01,120.81,51.37
80.98,123.14,57.94
77.09,74.93,53.73
36.60,35.31,42.44
65.51,100.55,91.60
89.42,148.99,46.58
54.57,97.16,66.29
97.33,15.01,39.20
56.18,12.42,83.79
31.42,54.85,81.94
51.15,37.41,43.70
96.14,123.83,74.52
45.58,128.27,76.31
89.45,46.21,65.00
90.50,55.59,68.05
48.01,43.07,65.96
26.66,137.17,26.55
77.96,80.37,73.62
44.92,101.86,57.58
82.63,68.17,55.08
55.41,98.34,88.80
58.82,64.02,21.86
82.23,57.55,40.11
50.59,98.83,29.71
55.45,92.75,22.83
50.10,51.09,42.05
49.39,30.91,99.08
62.08,61.60,41.62
84.70,68.13,73.10
48.94,98.02,29.46
61.94,138.03,68.15
73.66,15.07,98.76
41.56,44.11,43.35
42.20,37.12,87.85
94.67,80.32,99.81
77.88,70.16,67.08
66.17,112.07,44.75
71.82,43.94,73.88
22.34,93.23,87.59
69.45,133.74,33.71
60.76,137.49,56.20
63.66,144.23,45.54
48.75,118.26,42.67
26.52,136.84,88.87
35.47,42.83,53.73
96.06,37.66,47.13
52.70,10.91,68.28
57.33,108.96,37.55
24.22,141.25,38.39
23.01,36.17,61.62
77.37,99.17,52.74
63.05,114.50,43.60
60.70,139.87,24.32
39.45,100.56,61.66
79.58,145.84,85.33
33.46,58.25,88.11
35.19,58.99,38.84
56.86,86.02,67.97
42.90,63.69,88.47
39.80,10.20,52.70
71.62,112.45,94.57
72.08,115.24,92.24
85.96,114.58,36.65
53.42,58.30,40.72
25.85,83.12,34.44
41.89,60.40,35.68
98.40,12.25,92.63
67.70,88.74,94.49
76.78,27.33,24.15
20.59,21.21,67.49
61.46,115.77,65.14
23.00,11.33,51.24
65.54,144.26,70.54
93.66,82.14,95.79
97.47,147.62,33.62
63.24,18.12,29.63
56.66,91.69,22.67
95.60,58.91,49.11
73.89,128.09,47.01
25.19,60.57,54.47
57.26,46.47,60.26
39.22,130.06,80.63
57.58,62.45,51.37
56.44,12.36,46.45
66.57,64.64,86.15
48.54,101.63,87.98
33.14,45.61,38.62
60.30,70.48,45.17
86.42,17.94,86.01
73.12,92.33,26.35
47.07,115.88,46.07
94.84,67.86,55.87
92.98,68.83,34.97
36.75,22.36,34.39
23.15,38.27,53.99
79.30,31.65,80.36
86.21,77.44,87.22
97.43,84.10,98.34
91.19,142.85,25.92
68.04,20.25,37.33
62.40,93.98,80.53
22.23,83.71,63.25
39.73,82.27,46.21
56.77,132.24,36.45
70.28,38.78,42.44
64.58,15.71,54.34
79.41,104.12,34.17
42.38,58.32,97.14
65.20,12.46,28.61
27.05,45.19,98.85
53.09,53.31,87.35
80.01,96.36,53.85
75.47,34.16,79.19
99.25,67.83,73.72
42.23,77.55,37.06
59.86,74.29,47.13
46.36,146.35,61.05
55.25,16.37,71.03
88.56,143.14,63.43
74.74,91.47,57.84
90.60,121.40,55.45
36.28,70.25,59.86
89.87,73.54,54.75
24.78,133.11,63.31
91.09,135.43,91.04
46.33,43.42,70.63
45.17,37.89,77.81
60.97,79.47,67.80
95.26,136.04,71.44
23.82,55.13,66.27
48.18,101.28,22.15
88.53,109.14,99.97
51.68,119.01,22.69
35.93,88.95,51.61
53.98,66.34,28.41
50.84,145.38,27.75
93.23,95.59,83.48
80.95,112.00,54.07
60.41,58.30,84.09
99.07,103.79,41.82
57.22,46.09,40.52
24.66,44.31,40.10
40.98,110.06,69.29
54.89,83.00,85.20
32.55,105.66,56.18
95.81,47.72,50.34
81.35,93.82,97.89
41.46,72.15,29.34
67.26,93.57,58.93
77.72,50.72,52.68
95.30,110.16,27.85
90.53,122.83,41.46
61.22,46.39,22.28
81.97,52.09,90.16
64.97,102.56,68.63
64.22,107.38,85.20
29.18,108.57,61.72
30.09,105.58,67.96
62.36,64.99,76.07
41.51,65.28,92.64
21.68,45.67,27.34
77.83,31.96,46.48
22.60,106.96,76.72
67.62,23.05,96.67
63.14,141.29,98.46
97.51,125.74,71.05
58.74,130.05,35.49
25.09,136.93,29.54
64.14,67.20,95.68
87.29,128.54,54.71
99.75,32.13,35.59
54.43,13.03,94.71
45.62,119.88,28.36
92.53,20.47,78.37
35.30,148.39,70.02
69.23,104.47,27.02
52.46,115.48,47.10
23.29,44.41,31.99
47.78,104.34,68.36
41.22,16.05,58.17
74.89,127.30,20.34
95.90,33.75,98.06
41.44,107.63,47.97
84.92,41.43,40.66
24.43,19.58,37.80
63.05,77.41,32.71
25.64,33.70,99.93
94.72,112.12,43.61
81.31,43.26,52.44
72.64,57.95,89.71
85.91,89.44,71.35
71.80,49.90,49.50
97.52,62.92,91.87
77.12,124.19,79.98
93.97,35.09,38.23
61.37,21.51,71.50
29.37,55.97,93.79
62.25,69.41,59.72
30.15,85.97,78.69
67.40,62.14,97.69
58.60,120.59,75.23
69.81,15.50,28.20
20.80,70.45,39.56
35.59,63.52,67.61
59.31,100.66,42.04
96.04,145.28,96.60
50.69,81.45,52.43
53.95,148.16,56.58
77.18,52.31,76.13
68.30,14.32,61.94
43.91,33.19,50.57
52.87,65.32,26.13
37.42,54.29,67.72
97.28,23.59,89.41
30.45,70.57,74.86
49.75,57.34,50.52
22.07,27.17,30.22
37.74,51.46,85.31
82.44,134.10,95.34
36.09,52.29,51.06
26.41,109.95,78.29
57.96,95.69,52.86
20.80,69.81,60.18
26.78,43.46,86.92
84.61,61.66,26.67
81.72,92.90,62.43
93.21,59.11,37.17
88.36,40.09,47.18
74.65,26.30,71.55
24.19,133.17,22.18
82.63,71.64,67.51
87.64,97.53,42.68
83.93,78.66,73.56
60.68,132.16,31.33
38.63,86.57,78.86
87.63,77.31,71.65
78.17,139.44,97.70
98.46,110.76,92.90
32.46,25.62,42.66
38.05,34.88,22.19
36.94,120.20,72.43
83.40,127.02,68.23
34.95,86.33,22.19
25.33,87.62,29.81
99.88,98.47,66.78
21.99,71.48,92.95
86.82,105.23,92.52
49.23,25.19,32.12
87.33,144.58,50.77
64.37,115.02,23.46
92.13,98.36,57.54
94.10,54.29,80.25
20.73,32.53,83.20
26.03,67.31,59.92
40.03,102.62,27.67
73.55,98.72,50.51
91.06,63.57,94.57
56.80,95.86,38.37
68.56,123.92,45.58
35.08,13.68,79.75
84.40,73.09,78.69
97.39,116.20,92.98
41.49,86.46,51.05
59.59,101.21,61.17
26.89,82.33,57.39
64.73,148.86,94.22
60.22,17.65,81.55
31.55,78.75,86.52
55.37,22.80,30.65
46.73,32.37,83.35
61.75,63.63,54.64
66.85,31.78,21.87
20.68,144.92,24.81
80.88,142.55,74.23
77.04,57.06,49.76
49.30,99.56,89.45
24.23,84.73,78.74
80.39,124.18,21.73
96.41,97.84,74.95
39.21,10.04,35.39
45.88,116.84,53.81
34.71,114.56,69.98
66.15,81.36,89.82
32.39,136.41,56.49
48.50,137.18,84.68
75.76,83.35,82.64
64.81,95.12,53.16
50.92,149.51,60.08
53.62,51.83,76.04
64.97,55.45,22.49
20.47,35.59,91.26
26.28,135.42,81.59
90.50,114.23,39.95
26.23,24.79,98.49
76.54,147.45,34.35
93.60,112.33,93.13
41.65,129.07,45.96
49.64,16.74,81.05
65.51,80.69,56.51
90.54,107.80,78.92
95.35,86.01,32.46
79.17,103.33,41.56
26.93,124.50,27.99
73.53,62.41,89.21
52.82,128.81,43.70
57.66,32.81,75.56
23.93,47.92,85.62
35.28,16.07,92.11
83.24,61.02,28.50
56.32,63.19,91.44
44.13,122.74,35.78
50.72,101.44,78.95
88.35,71.14,78.31
79.92,101.30,20.68
41.79,17.39,37.65
29.40,35.24,59.35
40.16,97.77,53.60
93.66,99.79,93.49
66.53,118.38,48.78
62.68,66.42,94.96
67.71,111.16,56.75
49.28,105.76,97.15
84.57,144.88,78.99
61.86,40.12,86.35
29.34,87.24,28.39
30.33,94.25,66.89
62.95,149.81,31.42
94.93,38.17,43.81
44.67,83.25,69.89
89.56,58.47,78.10
81.13,83.63,23.13
39.82,42.50,62.48
22.91,16.67,65.23
28.15,90.16,26.31
78.28,57.02,60.06
35.97,35.47,77.11
49.70,55.35,24.26
60.14,16.90,80.82
78.04,143.06,66.11
29.06,91.36,86.66
52.51,124.07,37.45
58.81,69.24,86.66
63.27,136.46,27.56
85.47,77.66,52.31
33.73,90.35,35.96
84.63,78.85,90.08
75.43,112.66,76.39
64.47,89.33,22.03
75.96,48.02,20.76
52.96,30.38,43.30
31.07,94.86,31.46
73.26,78.49,70.42
61.97,23.44,73.10
71.15,65.39,95.36
47.04,82.07,96.16
92.55,125.77,72.71
66.99,20.65,20.45
26.83,58.79,48.72
55.98,125.17,61.05
80.51,100.78,59.93
83.53,50.59,68.27
59.57,128.35,96.84
91.58,79.06,90.82
41.41,79.77,28.71
52.85,146.72,41.28
91.89,142.60,86.65
91.70,60.19,85.94
74.86,29.68,42.03
88.72,55.59,78.45
27.10,14.27,73.76
89.20,12.91,57.88
45.65,65.37,36.12
34.27,141.74,91.09
39.15,131.99,74.23
53.44,81.60,33.52
40.10,89.13,76.38
45.65,10.83,79.31
30.80,40.17,90.95
43.69,13.47,37.83
65.78,115.64,99.10
55.35,30.39,32.27
47.74,131.67,68.06
79.72,100.07,72.57
91.48,42.12,53.52
80.54,32.08,58.00
46.56,97.87,91.27
79.56,136.12,71.62
32.16,110.57,59.76
30.43,58.80,30.27
47.65,92.23,20.59
84.62,53.51,30.00
39.71,149.88,96.49
25.06,114.84,81.13
30.54,96.01,97.37
88.70,69.26,22.86
70.70,96.54,74.42
40.26,57.83,23.54
64.42,14.04,82.56
62.21,65.31,50.48
72.43,140.27,27.66
38.66,97.68,65.44
89.15,21.75,42.41
44.75,133.90,72.77
75.53,47.64,72.65
21.29,44.13,76.40
49.81,51.59,99.40
48.14,90.81,50.94
63.48,86.26,57.23
25.82,78.80,84.37
83.21,110.46,66.27
37.42,54.32,22.98
74.16,119.49,87.45
84.26,34.55,24.12
64.95,119.57,33.67
79.27,102.93,28.17
72.95,105.65,26.23
48.44,77.42,22.05
84.71,103.38,24.40
43.58,21.17,55.40
65.70,129.22,40.23
79.63,17.78,30.12
50.32,30.82,72.70
44.22,90.75,38.09
56.75,113.52,21.52
85.44,20.68,53.47
94.39,138.91,44.83
63.61,146.31,45.49
72.92,94.83,55.62
92.26,77.37,73.51
27.88,113.80,69.32
38.57,55.97,94.98
76.71,79.06,61.42
85.90,138.26,57.81
88.56,143.79,37.07
53.21,139.79,80.43
27.15,46.74,31.26
55.02,42.55,59.29
38.46,51.67,53.71
43.30,71.78,72.66
81.78,53.98,93.41
26.04,62.39,95.73
86.21,96.89,33.42
54.21,116.75,40.95
67.69,112.98,84.93
27.17,124.02,61.46
46.99,14.51,56.24
27.18,16.68,76.85
96.92,120.51,68.15
84.58,84.63,97.66
56.77,90.94,66.72
37.89,17.36,57.28
94.68,45.74,63.43
47.57,99.37,84.68
32.88,130.29,69.01
65.05,138.38,71.76
95.50,80.06,97.72
20.31,86.37,69.47
39.05,126.63,50.42
95.08,85.27,75.31
33.69,82.36,72.76
29.06,136.71,21.11
65.61,120.59,57.39
88.95,137.27,79.43
58.17,40.55,59.92
99.57,83.41,82.37
74.33,127.95,56.07
25.93,25.56,98.67
99.43,121.25,43.43
52.63,35.62,27.37
42.99,123.14,54.40
64.63,95.68,63.34
44.34,37.05,47.93
26.92,76.27,39.38
20.11,105.47,73.76
55.97,98.74,50.17
86.95,69.81,70.51
65.79,135.91,82.33
99.94,82.70,80.88
42.95,80.82,50.02
42.44,18.72,65.43
32.78,139.10,55.97
33.13,34.80,89.66
42.81,83.97,90.30
83.43,122.50,47.50
92.46,40.16,27.34
98.01,83.83,33.41
38.58,43.70,49.36
90.50,116.36,65.14
46.26,89.01,72.54
29.03,129.84,46.51
89.60,135.24,73.40
70.89,100.82,95.02
33.18,111.55,72.16
54.39,86.89,32.69
42.98,63.82,66.37
78.94,100.74,63.35
56.27,137.16,89.66
99.14,68.34,48.02
24.38,54.02,53.84
48.40,64.38,67.89
58.55,70.96,61.95
60.25,20.30,77.52
45.27,79.78,23.23
78.34,79.20,65.08
89.98,92.38,29.73
95.10,60.79,45.22
84.41,95.84,72.93
88.05,132.95,32.59
64.04,143.77,44.71
86.07,91.71,76.24
44.28,15.96,72.06
51.88,145.69,27.28
45.35,108.82,66.18
57.39,57.03,31.78
42.85,30.60,40.18
96.93,30.08,56.74
45.03,33.48,28.75
27.84,16.38,99.49
62.15,136.30,33.23
24.57,85.71,82.51
28.84,107.99,86.39
37.55,125.94,99.56
57.15,120.82,54.29
54.66,133.56,89.93
83.98,145.42,96.60
79.16,71.47,33.83
54.11,143.05,58.35
46.70,111.26,24.80
45.32,19.89,69.66
81.92,105.45,66.51
24.17,106.14,36.33
21.03,136.82,83.83
83.64,62.21,22.98
58.17,91.89,84.50
30.47,11.71,22.13
38.85,56.49,72.55
94.60,18.71,26.30
88.76,83.06,40.10
76.78,124.44,77.75
58.58,38.90,42.43
61.63,83.84,60.89
98.02,38.56,93.22
97.26,26.90,23.97
37.22,81.54,84.89
84.89,21.08,25.22
35.78,92.23,30.14
37.08,14.39,29.55
74.09,24.94,99.53
52.40,87.00,34.41
94.52,92.80,91.74
27.12,14.06,99.27
60.92,90.27,50.70
93.48,127.39,70.48
92.33,111.12,82.33
32.52,28.37,51.41
49.33,92.95,32.95
69.53,104.12,54.70
32.75,15.21,81.75
97.44,129.75,82.46
93.18,136.88,38.44
33.36,129.06,34.00
29.69,125.45,93.64
26.83,114.30,23.52
92.76,98.68,78.78
35.49,105.01,23.71
53.30,122.90,87.03
55.91,102.75,92.43
67.92,55.88,43.79
25.74,62.63,25.91
38.14,135.59,58.45
94.52,12.40,43.88
92.67,107.83,53.37
82.50,143.67,73.20
21.55,108.87,36.79
46.16,149.15,48.56
70.24,106.26,82.60
42.02,14.81,71.50
92.77,125.78,46.10
70.71,49.85,73.14
25.75,72.45,81.23
92.72,53.69,67.40
96.62,47.60,39.16
26.22,70.40,20.02
62.59,63.03,84.23
44.27,98.67,85.81
51.43,123.84,75.81
34.37,51.59,26.13
66.25,39.92,66.82
96.64,103.37,85.68
60.25,103.84,51.17
26.63,136.16,35.84
69.60,12.23,67.01
47.22,129.43,86.10
88.47,82.94,23.91
54.77,96.98,67.76
35.43,22.79,71.45
35.29,70.57,68.19
81.50,41.82,72.00
41.25,45.59,70.51
81.38,80.57,30.43
36.47,123.74,38.79
45.73,114.13,69.52
57.24,92.74,21.42
95.46,85.52,70.78
94.54,69.82,73.23
36.55,146.18,39.13
48.66,88.43,67.85
31.95,45.56,62.73
60.80,42.21,40.86
56.85,95.59,57.04
92.06,83.20,92.77
94.40,11.08,54.13
50.69,126.21,70.39
59.34,108.58,22.83
91.70,102.66,26.22
84.54,19.63,26.50
20.29,60.69,82.26
45.60,140.95,48.02
53.74,130.76,38.21
38.38,49.98,79.79
35.97,31.99,33.60
23.02,72.87,39.72
71.47,59.82,54.47
41.00,105.51,46.52
24.19,145.30,66.83
38.48,60.82,47.03
84.15,18.71,51.44
88.12,135.67,89.03
58.65,15.31,90.76
53.29,143.39,86.22
98.23,103.04,89.19
36.05,141.84,65.58
37.23,37.95,71.70
43.35,15.70,64.57
33.82,78.35,82.85
50.35,73.09,64.08
92.87,56.41,28.89
69.23,144.07,84.77
52.96,125.16,80.85
94.75,102.62,85.62
23.88,32.80,35.23
36.82,112.81,41.73
65.27,111.78,43.66
69.24,69.51,60.65
23.16,139.47,30.71
52.24,33.38,50.83
71.93,47.43,34.57
75.85,18.85,41.18
71.05,121.36,76.51
45.65,97.05,88.38
27.48,54.09,21.83
54.17,32.93,65.27
30.30,15.62,22.88
95.81,33.34,26.82
58.01,73.46,76.41
45.38,44.60,78.85
81.30,46.26,85.12
59.84,132.58,57.94
44.80,82.12,88.78
84.96,112.10,33.35
89.37,15.00,39.98
73.84,61.12,30.76
23.76,77.08,83.80
65.31,36.10,38.29
81.06,26.83,32.44
30.92,131.84,69.85
38.29,141.52,26.17
90.60,21.03,23.59
21.61,58.86,28.54
80.22,144.16,20.02
57.90,21.64,75.76
55.74,100.11,64.98
20.57,146.11,36.79
85.55,146.95,38.64
48.79,75.97,84.88
63.26,32.78,60.15
74.18,38.29,75.88
76.21,134.54,56.22
96.48,137.64,39.02
62.51,95.10,97.63
51.98,117.26,65.25
96.30,113.59,30.48
71.37,102.66,52.49
43.85,125.82,46.35
30.12,105.96,37.13
87.40,84.76,94.68
48.97,43.17,90.47
72.84,114.14,35.93
57.67,76.28,48.17
35.91,51.27,80.99
68.13,122.27,36.68
24.85,107.54,67.33
53.07,141.23,75.98
63.73,33.16,72.32
54.88,100.89,76.51
79.89,44.19,76.54
86.23,136.50,97.18
81.70,23.93,47.72
23.11,101.86,90.29
35.53,120.75,21.74
62.93,59.69,43.06
94.79,143.58,23.89
86.80,129.10,72.10
87.40,51.25,28.06
44.26,11.06,87.66
54.36,51.53,71.73
57.66,49.38,22.31
32.59,134.60,77.18
22.49,145.40,88.96
95.75,19.86,72.89
39.26,75.98,22.44
39.20,86.77,88.63
26.67,23.01,78.60
94.28,62.85,50.28
66.38,54.39,46.29
73.36,85.05,58.39
92.93,102.57,89.37
47.65,108.49,40.16
69.72,29.15,28.08
23.10,123.81,89.17
34.94,105.00,22.10
86.50,134.47,92.88
81.34,72.91,44.46
48.05,135.14,60.66
50.14,131.21,30.58
62.68,71.38,92.18
20.02,63.36,79.99
39.30,140.59,93.93
36.66,110.12,74.66
40.04,139.95,34.78
84.47,121.58,44.66
42.37,95.30,58.95
35.32,26.22,68.58
60.34,50.81,94.12
89.25,145.64,50.72
39.31,54.72,76.25
26.28,23.06,96.88
48.51,109.06,32.19
79.81,112.76,89.02
64.06,49.96,53.66
85.34,51.67,78.59
96.77,75.65,43.48
83.41,13.05,46.72
68.30,120.51,22.17
59.47,54.39,97.71
23.21,129.53,85.08
98.75,122.37,27.51
50.68,102.60,99.96
32.18,55.48,68.40
73.34,82.28,88.30
42.74,72.28,25.33
66.86,57.44,51.16
66.94,128.74,73.57
55.66,77.69,28.51
86.89,126.58,59.11
41.20,24.73,55.41
55.89,29.74,37.28
63.02,146.82,44.02
73.09,92.29,97.37
82.72,81.37,43.09
51.58,83.24,37.07
71.68,40.14,62.90
32.05,110.62,73.68
94.61,21.87,78.01
50.64,90.27,80.34
78.36,89.91,22.95
21.63,137.99,51.50
36.41,83.67,81.92
58.97,29.19,92.39
90.26,90.19,68.18
62.18,22.79,24.18
94.39,38.53,51.73
58.70,14.36,25.94
59.24,81.86,79.88
29.58,21.83,25.08
84.21,75.72,34.86
39.76,140.61,53.36
91.97,110.77,57.01
92.87,20.84,52.52
95.46,41.39,57.07
61.62,104.31,77.06
74.17,135.26,49.54
82.28,14.61,63.82
30.48,123.74,44.27
68.08,88.65,48.29
22.74,86.45,69.10
59.81,144.09,59.24
32.39,114.67,77.84
34.63,129.02,64.84
49.20,59.56,84.29
54.59,87.61,55.47
69.85,96.16,59.28
25.95,55.02,73.60
60.30,89.83,37.70
34.61,43.13,50.87
65.92,30.07,69.99
70.99,62.36,22.31
64.54,113.50,54.96
79.06,138.27,67.91
46.85,74.08,97.39
81.21,100.00,90.16
54.62,24.43,42.46
58.73,136.62,60.58
71.85,89.60,24.51
21.47,119.25,39.26
72.32,121.22,81.99
69.49,45.91,29.87
44.79,84.08,40.62
26.86,144.47,95.52
27.27,22.55,85.91
93.86,105.63,82.55
75.14,144.72,89.16
30.17,52.08,79.97
48.54,130.60,29.65
67.40,140.71,61.32
86.85,114.59,55.54
23.49,42.39,44.89
38.93,56.76,86.72
91.18,15.01,57.13
20.73,126.40,24.82
36.11,128.95,42.00
96.72,98.58,38.29
69.07,59.35,91.00
40.93,20.75,71.80
25.36,115.43,64.83
22.26,111.71,60.53
39.58,137.76,72.01
90.52,112.27,80.39
53.27,126.02,64.35
77.63,114.43,95.06
93.46,98.30,98.15
52.64,69.78,99.63
35.30,136.30,73.55
61.37,101.14,94.61
92.65,65.77,52.36
84.35,21.69,88.77
25.27,50.70,92.73
75.41,86.12,92.33
65.75,48.59,86.47
92.60,40.97,52.53
29.80,83.84,32.71
62.72,33.77,46.72
90.36,122.06,81.38
52.80,77.81,38.63
58.56,90.34,58.26
25.64,30.63,65.23
42.25,55.44,68.31
45.96,67.41,94.86
95.61,123.15,72.92
42.61,117.82,82.90
56.87,41.22,66.55
73.70,96.27,86.69
32.97,44.08,41.09
58.92,148.35,36.79
79.08,143.30,94.11
89.35,88.86,75.48
70.10,107.85,73.72
73.52,122.20,57.38
30.10,110.94,50.14
95.66,107.98,64.46
30.61,144.20,29.65
81.97,93.50,56.38
41.19,99.08,56.43
94.69,128.90,63.07
77.60,103.78,70.77
80.31,112.61,96.59
37.52,42.78,72.17
55.44,61.98,90.70
69.43,30.62,64.50
81.60,80.81,70.15
28.32,73.80,25.59
96.99,149.60,30.66
91.22,95.57,66.37
41.63,120.10,51.66
85.82,56.76,83.90
61.47,126.42,63.45
56.94,96.11,90.58
45.15,107.58,97.79
66.48,51.22,31.81
78.39,86.81,51.59
52.87,98.77,73.20
70.34,92.47,44.44
75.95,138.13,41.36
76.89,135.76,85.10
24.16,145.94,98.43
88.78,103.44,81.90
56.66,146.07,61.89
40.99,126.55,55.40
39.34,47.92,63.17
58.64,69.84,57.03
90.95,43.37,60.23
50.27,10.59,36.28
79.98,36.33,92.30
27.75,10.57,80.36
58.08,110.78,74.48
99.33,69.57,95.99
81.64,53.76,42.75
36.84,116.64,26.49
60.12,126.55,86.09
38.69,146.54,99.87
52.76,99.88,66.27
82.41,74.61,24.70
81.70,52.74,82.44
38.25,41.12,25.90
93.78,39.81,63.20
67.41,67.29,42.20
50.39,148.85,93.20
60.15,10.12,56.11
68.41,37.61,91.88
64.79,36.38,43.93
58.91,110.40,50.99
60.39,59.35,95.77
34.11,74.02,36.11
85.02,30.81,66.28
63.34,66.70,51.08
30.49,24.45,81.93
81.29,84.63,30.34
94.60,23.71,54.98
95.78,120.67,75.91
49.52,89.32,52.56
30.84,111.36,24.68
61.47,68.59,76.41
29.01,63.41,60.26
94.72,23.75,20.90
34.69,83.34,69.01
40.22,82.03,93.59
52.53,75.53,28.88
50.65,113.67,67.25
83.57,126.55,78.29
56.51,115.11,25.66
33.66,30.14,21.81
41.38,97.09,57.14
60.73,21.25,83.29
31.80,107.25,32.86
68.93,63.46,86.93
65.26,28.55,72.53
77.18,130.69,46.57
95.02,95.96,61.27
92.98,59.66,97.25
95.69,14.30,37.31
39.58,85.22,59.96
30.53,139.25,69.96
44.18,93.49,31.04
91.61,146.03,23.48
97.76,29.10,21.08
88.75,89.56,45.98
28.80,121.74,25.92
95.79,83.58,84.30
53.87,22.75,99.79
20.74,91.60,24.90
55.39,95.64,54.62
23.69,112.02,22.06
63.51,116.57,30.72
47.08,117.91,45.83
57.87,102.88,51.50
69.05,40.21,95.18
89.50,66.59,51.67
72.95,118.66,59.70
54.72,143.48,39.65
85.55,21.05,20.01
92.45,84.98,91.95
29.58,53.75,26.54
62.55,41.56,97.14
42.76,80.81,30.47
23.76,94.85,68.39
73.48,11.37,99.95
89.02,119.23,31.08
33.03,124.78,53.92
84.99,145.17,82.43
88.27,35.29,22.58
93.15,93.24,75.18
41.22,69.73,26.43
92.32,56.88,38.92
45.65,89.19,32.81
64.19,119.53,92.59
24.04,13.23,34.44
23.51,145.72,23.23
77.63,123.38,67.01
55.56,115.16,47.69
40.50,116.45,52.46
35.23,64.47,29.53
73.60,115.23,79.86
20.03,64.15,68.12
84.47,135.82,49.14
26.34,34.81,33.73
35.32,50.93,67.48
50.90,87.19,82.29
58.79,54.69,44.99
48.40,69.39,22.07
45.66,78.94,37.15
97.11,129.89,74.59
71.33,83.25,99.13
21.87,60.74,21.07
54.41,44.68,44.49
90.00,67.21,24.96
44.12,82.20,45.31
27.56,114.46,52.47
80.67,26.95,93.67
68.48,41.03,26.44
65.63,63.15,82.17
24.29,60.46,51.64
31.24,64.84,84.90
69.80,121.09,61.07
36.63,55.38,23.14
60.33,80.27,95.70
63.59,97.35,26.62
42.68,42.50,67.81
95.87,110.62,90.21
87.40,86.60,26.38
77.79,72.55,64.31
26.24,123.37,85.94
28.49,44.09,98.91
59.42,133.64,77.95
32.86,88.55,42.27
98.26,95.28,75.97
32.68,132.51,76.46
59.00,124.46,76.00
49.13,94.22,88.34
71.15,115.45,26.99
30.32,70.66,28.67
54.43,86.63,71.25
41.98,18.69,96.31
91.02,22.58,57.27
23.25,126.12,96.85
93.10,18.35,95.05
86.64,33.72,92.23
43.81,121.42,92.79
83.14,10.16,91.87
22.50,49.54,85.59
97.35,91.77,75.60
62.13,93.36,21.95
44.26,118.80,30.58
49.01,80.83,30.74
25.31,81.32,21.88
99.15,111.54,29.34
23.14,79.81,93.58
72.39,95.19,73.10
55.42,135.69,44.97
95.91,66.20,83.47
39.68,63.92,59.07
62.57,10.50,31.37
58.59,95.88,90.76
76.23,14.17,47.09
25.44,80.58,75.91
35.50,122.59,43.25
37.17,86.99,60.01
79.05,47.75,85.30
35.13,120.06,32.54
65.88,47.76,98.18
37.22,112.62,25.62
88.93,95.44,62.72
95.37,33.80,93.28
61.48,136.72,95.66
48.18,38.09,38.57
38.72,148.54,31.52
23.98,11.02,77.95
41.48,46.89,23.36
72.34,37.98,58.82
62.69,11.96,83.71
95.52,112.53,64.82
51.70,107.08,35.04
75.51,120.93,58.96
59.15,45.94,93.70
61.01,72.21,69.38
41.42,102.28,77.72
56.40,71.57,46.90
57.66,107.63,35.08
76.53,98.76,40.45
95.25,26.05,62.65
